120.406040,31.403075
120.407982,31.407175
120.408304,31.411793
120.408447,31.407049
120.410020,31.409037
120.412110,31.413469
120.412940,31.429788
120.413610,31.417030
120.413700,31.406700
120.413690,31.443607
120.415600,31.417087
120.415810,31.441271
120.415871,31.433500
120.416140,31.419811
120.416511,31.434873
120.416930,31.442030
120.416990,31.433674
120.417530,31.421790
120.418350,31.398095
120.418971,31.439298
120.419620,31.406449
120.419684,31.418156
120.419701,31.407144
120.420470,31.410163
120.420512,31.440015
120.420692,31.418029
120.421471,31.411338
120.421490,31.391344
120.406040,31.403075
120.407982,31.407175
120.408304,31.411793
120.408447,31.407049
120.410020,31.409037
120.412110,31.413469
120.412940,31.429788
120.413610,31.417030
120.413700,31.406700
120.413690,31.443607
120.415600,31.417087
120.415810,31.441271
120.415871,31.433500
120.416140,31.419811
120.416511,31.434873
120.416930,31.442030
120.416990,31.433674
120.417530,31.421790
120.418350,31.398095
120.418971,31.439298
120.419620,31.406449
120.419684,31.418156
120.419701,31.407144
120.420470,31.410163
120.420512,31.440015
120.420692,31.418029
120.421471,31.411338
120.421490,31.391344
120.421970,31.445449
120.421970,31.445449
120.422021,31.447181
120.422175,31.413997
120.422240,31.434799
120.422750,31.410529
120.422731,31.440373
120.422741,31.444415
120.422870,31.442967
120.422961,31.442319
120.423050,31.443160
120.423184,31.441381
120.423271,31.438985
120.423297,31.441072
120.423440,31.443129
120.423704,31.442598
120.423760,31.401009
120.423870,31.441616
120.423870,31.441616
120.424790,31.400751
120.424870,31.401129
120.424880,31.419630
120.425035,31.410843
120.425171,31.441834
120.425171,31.441834
120.425171,31.441834
120.425250,31.424719
120.425820,31.424658
120.425915,31.421711
120.426004,31.420752
120.426010,31.441475
120.426205,31.419857
120.426310,31.441389
120.426366,31.420735
120.426366,31.420737
120.426390,31.421110
120.426418,31.441303
120.426541,31.421188
120.426608,31.422151
120.426610,31.422143
120.426700,31.419569
120.426768,31.418830
120.426770,31.418830
120.426770,31.418830
120.426770,31.418830
120.426780,31.419916
120.426950,31.419368
120.426949,31.432006
120.426950,31.432009
120.426970,31.421563
120.427109,31.424450
120.427151,31.421861
120.427280,31.418726
120.427280,31.418726
120.427281,31.418726
120.427401,31.423616
120.427450,31.424578
120.427510,31.433899
120.427560,31.419733
120.427560,31.419733
120.427560,31.419733
120.427589,31.440479
120.427659,31.422012
120.427676,31.386321
120.428276,31.401389
120.428270,31.386594
120.428330,31.400969
120.428441,31.419787
120.428512,31.438855
120.428530,31.432525
120.428545,31.421951
120.428550,31.421959
120.428550,31.421959
120.428740,31.406690
120.428740,31.406690
120.428861,31.434964
120.428930,31.421655
120.428930,31.421655
120.428951,31.421948
120.428950,31.386665
120.429000,31.423596
120.429030,31.421939
120.429031,31.421939
120.429160,31.421946
120.429340,31.425503
120.429370,31.418818
120.429381,31.432618
120.429450,31.419687
120.429580,31.386668
120.429610,31.421988
120.429690,31.391808
120.429802,31.421516
120.429840,31.424527
120.429840,31.424527
120.429840,31.424527
120.429840,31.424527
120.429870,31.424859
120.429880,31.417002
120.429880,31.417002
120.429890,31.446149
120.430121,31.421937
120.430130,31.437147
120.430140,31.435745
120.430141,31.436384
120.430201,31.421675
120.430201,31.421675
120.430271,31.423716
120.430271,31.423716
120.430271,31.423716
120.430271,31.423720
120.430291,31.439847
120.430414,31.421973
120.430480,31.432500
120.430521,31.421933
120.430571,31.432330
120.430610,31.433269
120.430690,31.421924
120.430711,31.421962
120.430729,31.424904
120.430721,31.440074
120.430747,31.421970
120.430801,31.422955
120.430901,31.421568
120.430927,31.422807
120.430920,31.432257
120.430921,31.434436
120.430970,31.419572
120.430970,31.419672
120.431055,31.417899
120.431061,31.418269
120.431061,31.421943
120.431089,31.422313
120.431107,31.422374
120.431121,31.422312
120.431150,31.422135
120.431160,31.419154
120.431160,31.422228
120.431190,31.413885
120.431200,31.417937
120.431200,31.417937
120.431200,31.417937
120.431218,31.421733
120.431271,31.421533
120.431300,31.421216
120.431300,31.421309
120.431320,31.421116
120.431320,31.440053
120.431361,31.420485
120.431361,31.420485
120.431361,31.420485
120.431361,31.420947
120.431761,31.421020
120.431761,31.421074
120.431790,31.421627
120.431821,31.416512
120.431841,31.416921
120.431841,31.416928
120.431850,31.424993
120.431850,31.424993
120.431861,31.424623
120.431867,31.419540
120.431870,31.419540
120.431870,31.420232
120.431883,31.387724
120.431920,31.419508
120.431930,31.419023
120.431940,31.421602
120.431951,31.422049
120.432010,31.421595
120.432071,31.421925
120.432220,31.415619
120.432220,31.415619
120.432271,31.421568
120.432277,31.421722
120.432291,31.388135
120.432309,31.421621
120.432309,31.421621
120.432319,31.387888
120.432323,31.434035
120.432440,31.414164
120.432458,31.434042
120.432469,31.387447
120.432530,31.398707
120.432530,31.437452
120.432571,31.421549
120.432601,31.417928
120.432693,31.421717
120.433380,31.415146
120.433410,31.434123
120.433432,31.421539
120.433441,31.421893
120.433520,31.432312
120.433545,31.413835
120.433581,31.421968
120.433611,31.434028
120.433641,31.415806
120.433688,31.414134
120.433710,31.434374
120.433751,31.425048
120.433771,31.434088
120.433800,31.418323
120.433800,31.418323
120.433800,31.396649
120.433810,31.434388
120.433850,31.414610
120.433850,31.414610
120.433871,31.434379
120.433930,31.434378
120.433950,31.433046
120.433990,31.434385
120.434140,31.415545
120.434140,31.415545
120.434140,31.415549
120.434212,31.434175
120.434231,31.434428
120.434411,31.439285
120.434470,31.413076
120.434490,31.438653
120.434561,31.415132
120.434564,31.439422
120.434682,31.415407
120.434690,31.418289
120.434730,31.410299
120.434841,31.393769
120.434910,31.388169
120.435260,31.433984
120.435400,31.414974
120.435740,31.424089
120.435775,31.407763
120.435800,31.415377
120.435842,31.421688
120.435887,31.438888
120.435980,31.413394
120.436080,31.421543
120.436180,31.402875
120.436173,31.433601
120.436221,31.421926
120.436230,31.416866
120.436229,31.421926
120.436310,31.421886
120.436310,31.421886
120.436310,31.421886
120.436340,31.418273
120.436340,31.418273
120.436434,31.421930
120.436721,31.421564
120.436859,31.417903
120.436852,31.438260
120.436900,31.417949
120.436900,31.417949
120.436900,31.417949
120.436913,31.417803
120.436900,31.438418
120.436991,31.418064
120.437010,31.439369
120.437020,31.431133
120.437094,31.421815
120.437210,31.418183
120.437200,31.437567
120.437214,31.437452
120.437347,31.439606
120.437521,31.421575
120.437521,31.437386
120.437541,31.417916
120.437540,31.421976
120.437540,31.437708
120.437772,31.439468
120.437780,31.434248
